match_id,tournament_id,group_id,match_name,stage_name,replay,match_date,match_time,stadium_id,home_team_id,away_team_id,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties
M-2014-36,WC-2014,124.0,Croatia vs Mexico,group stage,0,2014-06-23,17:00,S-018,T-18,T-46,1,3,0,0,0,0
M-2014-37,WC-2014,127.0,Costa Rica vs England,group stage,0,2014-06-24,13:00,S-008,T-17,T-28,0,0,0,0,0,0
M-2014-38,WC-2014,127.0,Italy vs Uruguay,group stage,0,2014-06-24,13:00,S-015,T-41,T-84,0,1,0,0,0,0
M-2014-39,WC-2014,126.0,Japan vs Colombia,group stage,0,2014-06-24,16:00,S-010,T-44,T-16,1,4,0,0,0,0
M-2014-40,WC-2014,126.0,Greece vs Ivory Coast,group stage,0,2014-06-24,17:00,S-013,T-33,T-42,2,1,0,0,0,0
M-2014-41,WC-2014,129.0,Bosnia and Herzegovina vs Iran,group stage,0,2014-06-25,13:00,S-021,T-08,T-38,3,1,0,0,0,0
M-2014-42,WC-2014,129.0,Nigeria vs Argentina,group stage,0,2014-06-25,13:00,S-016,T-50,T-03,2,3,0,0,0,0
M-2014-43,WC-2014,128.0,Honduras vs Switzerland,group stage,0,2014-06-25,16:00,S-014,T-35,T-75,0,3,0,0,0,0
M-2014-44,WC-2014,128.0,Ecuador vs France,group stage,0,2014-06-25,17:00,S-020,T-25,T-30,0,0,0,0,0,0
M-2014-45,WC-2014,130.0,Portugal vs Ghana,group stage,0,2014-06-26,13:00,S-009,T-58,T-32,2,1,0,0,0,0
M-2014-46,WC-2014,130.0,United States vs Germany,group stage,0,2014-06-26,13:00,S-018,T-83,T-31,0,1,0,0,0,0
M-2014-47,WC-2014,131.0,Algeria vs Russia,group stage,0,2014-06-26,17:00,S-011,T-01,T-62,1,1,0,0,0,0
M-2014-48,WC-2014,131.0,South Korea vs Belgium,group stage,0,2014-06-26,17:00,S-022,T-71,T-06,0,1,0,0,0,0
M-2014-49,WC-2014,,Brazil vs Chile,round of 16,0,2014-06-28,13:00,S-008,T-09,T-13,1,1,1,1,3,2
M-2014-50,WC-2014,,Colombia vs Uruguay,round of 16,0,2014-06-28,17:00,S-020,T-16,T-84,2,0,0,0,0,0
M-2014-51,WC-2014,,Netherlands vs Mexico,round of 16,0,2014-06-29,13:00,S-013,T-48,T-46,2,1,0,0,0,0
M-2014-52,WC-2014,,Costa Rica vs Greece,round of 16,0,2014-06-29,17:00,S-018,T-17,T-33,1,1,1,1,5,3
M-2014-53,WC-2014,,France vs Nigeria,round of 16,0,2014-06-30,13:00,S-009,T-30,T-50,2,0,0,0,0,0
M-2014-54,WC-2014,,Germany vs Algeria,round of 16,0,2014-06-30,17:00,S-016,T-31,T-01,2,1,1,0,0,0
M-2014-55,WC-2014,,Argentina vs Switzerland,round of 16,0,2014-07-01,13:00,S-022,T-03,T-75,1,0,1,0,0,0
M-2014-56,WC-2014,,Belgium vs United States,round of 16,0,2014-07-01,17:00,S-021,T-06,T-83,2,1,1,0,0,0
M-2014-57,WC-2014,,France vs Germany,quarter-finals,0,2014-07-04,13:00,S-020,T-30,T-31,0,1,0,0,0,0
M-2014-58,WC-2014,,Brazil vs Colombia,quarter-finals,0,2014-07-04,17:00,S-013,T-09,T-16,2,1,0,0,0,0
M-2014-59,WC-2014,,Argentina vs Belgium,quarter-finals,0,2014-07-05,13:00,S-009,T-03,T-06,1,0,0,0,0,0
M-2014-60,WC-2014,,Netherlands vs Costa Rica,quarter-finals,0,2014-07-05,17:00,S-021,T-48,T-17,0,0,1,1,4,3
M-2014-61,WC-2014,,Brazil vs Germany,semi-finals,0,2014-07-08,17:00,S-008,T-09,T-31,1,7,0,0,0,0
M-2014-62,WC-2014,,Netherlands vs Argentina,semi-finals,0,2014-07-09,17:00,S-022,T-48,T-03,0,0,1,1,2,4
M-2014-63,WC-2014,,Brazil vs Netherlands,third-place match,0,2014-07-12,17:00,S-009,T-09,T-48,0,3,0,0,0,0
M-2014-64,WC-2014,,Germany vs Argentina,final,0,2014-07-13,16:00,S-020,T-31,T-03,1,0,1,0,0,0
M-2018-01,WC-2018,138.0,Russia vs Saudi Arabia,group stage,0,2018-06-14,18:00,S-150,T-62,T-63,5,0,0,0,0,0
M-2018-02,WC-2018,138.0,Egypt vs Uruguay,group stage,0,2018-06-15,17:00,S-159,T-26,T-84,0,1,0,0,0,0
M-2018-03,WC-2018,139.0,Morocco vs Iran,group stage,0,2018-06-15,18:00,S-154,T-47,T-38,0,1,0,0,0,0
M-2018-04,WC-2018,139.0,Portugal vs Spain,group stage,0,2018-06-15,21:00,S-157,T-58,T-73,3,3,0,0,0,0
M-2018-05,WC-2018,140.0,France vs Australia,group stage,0,2018-06-16,13:00,S-149,T-30,T-04,2,1,0,0,0,0
M-2018-06,WC-2018,141.0,Argentina vs Iceland,group stage,0,2018-06-16,16:00,S-151,T-03,T-37,1,1,0,0,0,0
M-2018-07,WC-2018,140.0,Peru vs Denmark,group stage,0,2018-06-16,19:00,S-156,T-56,T-22,0,1,0,0,0,0
M-2018-08,WC-2018,141.0,Croatia vs Nigeria,group stage,0,2018-06-16,21:00,S-148,T-18,T-50,2,0,0,0,0,0
M-2018-09,WC-2018,142.0,Costa Rica vs Serbia,group stage,0,2018-06-17,16:00,S-155,T-17,T-66,0,1,0,0,0,0
M-2018-10,WC-2018,143.0,Germany vs Mexico,group stage,0,2018-06-17,18:00,S-150,T-31,T-46,0,1,0,0,0,0
M-2018-11,WC-2018,142.0,Brazil vs Switzerland,group stage,0,2018-06-17,21:00,S-153,T-09,T-75,1,1,0,0,0,0
M-2018-12,WC-2018,143.0,Sweden vs South Korea,group stage,0,2018-06-18,15:00,S-152,T-74,T-71,1,0,0,0,0,0
M-2018-13,WC-2018,144.0,Belgium vs Panama,group stage,0,2018-06-18,18:00,S-157,T-06,T-54,3,0,0,0,0,0
M-2018-14,WC-2018,144.0,Tunisia vs England,group stage,0,2018-06-18,21:00,S-158,T-79,T-28,1,2,0,0,0,0
M-2018-15,WC-2018,145.0,Colombia vs Japan,group stage,0,2018-06-19,15:00,S-156,T-16,T-44,1,2,0,0,0,0
M-2018-16,WC-2018,145.0,Poland vs Senegal,group stage,0,2018-06-19,18:00,S-151,T-57,T-65,1,2,0,0,0,0
M-2018-17,WC-2018,138.0,Russia vs Egypt,group stage,0,2018-06-19,21:00,S-154,T-62,T-26,3,1,0,0,0,0
M-2018-18,WC-2018,139.0,Portugal vs Morocco,group stage,0,2018-06-20,15:00,S-150,T-58,T-47,1,0,0,0,0,0
M-2018-19,WC-2018,138.0,Uruguay vs Saudi Arabia,group stage,0,2018-06-20,18:00,S-153,T-84,T-63,1,0,0,0,0,0
M-2018-20,WC-2018,139.0,Iran vs Spain,group stage,0,2018-06-20,21:00,S-149,T-38,T-73,0,1,0,0,0,0
M-2018-21,WC-2018,140.0,Denmark vs Australia,group stage,0,2018-06-21,16:00,S-155,T-22,T-04,1,1,0,0,0,0
M-2018-22,WC-2018,140.0,France vs Peru,group stage,0,2018-06-21,20:00,S-159,T-30,T-56,1,0,0,0,0,0
M-2018-23,WC-2018,141.0,Argentina vs Croatia,group stage,0,2018-06-21,21:00,S-152,T-03,T-18,0,3,0,0,0,0
M-2018-24,WC-2018,142.0,Brazil vs Costa Rica,group stage,0,2018-06-22,15:00,S-154,T-09,T-17,2,0,0,0,0,0
M-2018-25,WC-2018,141.0,Nigeria vs Iceland,group stage,0,2018-06-22,18:00,S-158,T-50,T-37,2,0,0,0,0,0
M-2018-26,WC-2018,142.0,Serbia vs Switzerland,group stage,0,2018-06-22,20:00,S-148,T-66,T-75,1,2,0,0,0,0
M-2018-27,WC-2018,144.0,Belgium vs Tunisia,group stage,0,2018-06-23,15:00,S-151,T-06,T-79,5,2,0,0,0,0
M-2018-28,WC-2018,143.0,South Korea vs Mexico,group stage,0,2018-06-23,18:00,S-153,T-71,T-46,1,2,0,0,0,0
M-2018-29,WC-2018,143.0,Germany vs Sweden,group stage,0,2018-06-23,21:00,S-157,T-31,T-74,2,1,0,0,0,0
M-2018-30,WC-2018,144.0,England vs Panama,group stage,0,2018-06-24,15:00,S-152,T-28,T-54,6,1,0,0,0,0
M-2018-31,WC-2018,145.0,Japan vs Senegal,group stage,0,2018-06-24,20:00,S-159,T-44,T-65,2,2,0,0,0,0
M-2018-32,WC-2018,145.0,Poland vs Colombia,group stage,0,2018-06-24,21:00,S-149,T-57,T-16,0,3,0,0,0,0
M-2018-33,WC-2018,138.0,Saudi Arabia vs Egypt,group stage,0,2018-06-25,17:00,S-158,T-63,T-26,2,1,0,0,0,0
M-2018-34,WC-2018,138.0,Uruguay vs Russia,group stage,0,2018-06-25,18:00,S-155,T-84,T-62,3,0,0,0,0,0
M-2018-35,WC-2018,139.0,Spain vs Morocco,group stage,0,2018-06-25,20:00,S-148,T-73,T-47,2,2,0,0,0,0
M-2018-36,WC-2018,139.0,Iran vs Portugal,group stage,0,2018-06-25,21:00,S-156,T-38,T-58,1,1,0,0,0,0
M-2018-37,WC-2018,140.0,Australia vs Peru,group stage,0,2018-06-26,17:00,S-157,T-04,T-56,0,2,0,0,0,0
M-2018-38,WC-2018,140.0,Denmark vs France,group stage,0,2018-06-26,17:00,S-150,T-22,T-30,0,0,0,0,0,0
M-2018-39,WC-2018,141.0,Iceland vs Croatia,group stage,0,2018-06-26,21:00,S-153,T-37,T-18,1,2,0,0,0,0
M-2018-40,WC-2018,141.0,Nigeria vs Argentina,group stage,0,2018-06-26,21:00,S-154,T-50,T-03,1,2,0,0,0,0
M-2018-41,WC-2018,143.0,South Korea vs Germany,group stage,0,2018-06-27,17:00,S-149,T-71,T-31,2,0,0,0,0,0
M-2018-42,WC-2018,143.0,Mexico vs Sweden,group stage,0,2018-06-27,19:00,S-159,T-46,T-74,0,3,0,0,0,0
M-2018-43,WC-2018,142.0,Serbia vs Brazil,group stage,0,2018-06-27,21:00,S-151,T-66,T-09,0,2,0,0,0,0
M-2018-44,WC-2018,142.0,Switzerland vs Costa Rica,group stage,0,2018-06-27,21:00,S-152,T-75,T-17,2,2,0,0,0,0
M-2018-45,WC-2018,145.0,Japan vs Poland,group stage,0,2018-06-28,17:00,S-158,T-44,T-57,0,1,0,0,0,0
M-2018-46,WC-2018,145.0,Senegal vs Colombia,group stage,0,2018-06-28,18:00,S-155,T-65,T-16,0,1,0,0,0,0
M-2018-47,WC-2018,144.0,England vs Belgium,group stage,0,2018-06-28,20:00,S-148,T-28,T-06,0,1,0,0,0,0
M-2018-48,WC-2018,144.0,Panama vs Tunisia,group stage,0,2018-06-28,21:00,S-156,T-54,T-79,1,2,0,0,0,0
M-2018-49,WC-2018,,France vs Argentina,round of 16,0,2018-06-30,17:00,S-149,T-30,T-03,4,3,0,0,0,0
M-2018-50,WC-2018,,Uruguay vs Portugal,round of 16,0,2018-06-30,21:00,S-157,T-84,T-58,2,1,0,0,0,0
M-2018-51,WC-2018,,Spain vs Russia,round of 16,0,2018-07-01,17:00,S-150,T-73,T-62,1,1,1,1,3,4
M-2018-52,WC-2018,,Croatia vs Denmark,round of 16,0,2018-07-01,21:00,S-152,T-18,T-22,1,1,1,1,3,2
M-2018-53,WC-2018,,Brazil vs Mexico,round of 16,0,2018-07-02,18:00,S-155,T-09,T-46,2,0,0,0,0,0
M-2018-54,WC-2018,,Belgium vs Japan,round of 16,0,2018-07-02,21:00,S-153,T-06,T-44,3,2,0,0,0,0
M-2018-55,WC-2018,,Sweden vs Switzerland,round of 16,0,2018-07-03,17:00,S-154,T-74,T-75,1,0,0,0,0,0
M-2018-56,WC-2018,,Colombia vs England,round of 16,0,2018-07-03,21:00,S-151,T-16,T-28,1,1,1,1,3,4
M-2018-57,WC-2018,,Uruguay vs France,quarter-finals,0,2018-07-06,17:00,S-152,T-84,T-30,0,2,0,0,0,0
M-2018-58,WC-2018,,Brazil vs Belgium,quarter-finals,0,2018-07-06,21:00,S-149,T-09,T-06,1,2,0,0,0,0
M-2018-59,WC-2018,,Sweden vs England,quarter-finals,0,2018-07-07,18:00,S-155,T-74,T-28,0,2,0,0,0,0
M-2018-60,WC-2018,,Russia vs Croatia,quarter-finals,0,2018-07-07,21:00,S-157,T-62,T-18,2,2,1,1,3,4
M-2018-61,WC-2018,,France vs Belgium,semi-finals,0,2018-07-10,21:00,S-154,T-30,T-06,1,0,0,0,0,0
M-2018-62,WC-2018,,Croatia vs England,semi-finals,0,2018-07-11,21:00,S-150,T-18,T-28,2,1,1,0,0,0
M-2018-63,WC-2018,,Belgium vs England,third-place match,0,2018-07-14,17:00,S-154,T-06,T-28,2,0,0,0,0,0
M-2018-64,WC-2018,,France vs Croatia,final,0,2018-07-15,18:00,S-150,T-30,T-18,4,2,0,0,0,0
M-2022-01,WC-2022,152.0,Qatar vs Ecuador,group stage,0,2022-11-20,19:00,S-140,T-59,T-25,0,2,0,0,0,0
M-2022-02,WC-2022,153.0,England vs Iran,group stage,0,2022-11-21,16:00,S-143,T-28,T-38,6,2,0,0,0,0
M-2022-03,WC-2022,152.0,Senegal vs Netherlands,group stage,0,2022-11-21,19:00,S-145,T-65,T-48,0,2,0,0,0,0
M-2022-04,WC-2022,153.0,United States vs Wales,group stage,0,2022-11-21,22:00,S-141,T-83,T-85,1,1,0,0,0,0
M-2022-05,WC-2022,154.0,Argentina vs Saudi Arabia,group stage,0,2022-11-22,13:00,S-147,T-03,T-63,1,2,0,0,0,0
M-2022-06,WC-2022,155.0,Denmark vs Tunisia,group stage,0,2022-11-22,16:00,S-142,T-22,T-79,0,0,0,0,0,0
M-2022-07,WC-2022,154.0,Mexico vs Poland,group stage,0,2022-11-22,19:00,S-146,T-46,T-57,0,0,0,0,0,0
M-2022-08,WC-2022,155.0,France vs Australia,group stage,0,2022-11-22,22:00,S-144,T-30,T-04,4,1,0,0,0,0
M-2022-09,WC-2022,157.0,Morocco vs Croatia,group stage,0,2022-11-23,13:00,S-140,T-47,T-18,0,0,0,0,0,0
M-2022-10,WC-2022,156.0,Germany vs Japan,group stage,0,2022-11-23,16:00,S-143,T-31,T-44,1,2,0,0,0,0
M-2022-11,WC-2022,156.0,Spain vs Costa Rica,group stage,0,2022-11-23,19:00,S-145,T-73,T-17,7,0,0,0,0,0
M-2022-12,WC-2022,157.0,Belgium vs Canada,group stage,0,2022-11-23,22:00,S-141,T-06,T-12,1,0,0,0,0,0
M-2022-13,WC-2022,158.0,Switzerland vs Cameroon,group stage,0,2022-11-24,13:00,S-144,T-75,T-11,1,0,0,0,0,0
M-2022-14,WC-2022,159.0,Uruguay vs South Korea,group stage,0,2022-11-24,16:00,S-142,T-84,T-71,0,0,0,0,0,0
M-2022-15,WC-2022,159.0,Portugal vs Ghana,group stage,0,2022-11-24,19:00,S-146,T-58,T-32,3,2,0,0,0,0
M-2022-16,WC-2022,158.0,Brazil vs Serbia,group stage,0,2022-11-24,22:00,S-147,T-09,T-66,2,0,0,0,0,0
M-2022-17,WC-2022,153.0,Wales vs Iran,group stage,0,2022-11-25,13:00,S-141,T-85,T-38,0,2,0,0,0,0
M-2022-18,WC-2022,152.0,Qatar vs Senegal,group stage,0,2022-11-25,16:00,S-145,T-59,T-65,1,3,0,0,0,0
M-2022-19,WC-2022,152.0,Netherlands vs Ecuador,group stage,0,2022-11-25,19:00,S-143,T-48,T-25,1,1,0,0,0,0
M-2022-20,WC-2022,153.0,England vs United States,group stage,0,2022-11-25,22:00,S-140,T-28,T-83,0,0,0,0,0,0
M-2022-21,WC-2022,155.0,Tunisia vs Australia,group stage,0,2022-11-26,13:00,S-144,T-79,T-04,0,1,0,0,0,0
M-2022-22,WC-2022,154.0,Poland vs Saudi Arabia,group stage,0,2022-11-26,16:00,S-142,T-57,T-63,2,0,0,0,0,0
M-2022-23,WC-2022,155.0,France vs Denmark,group stage,0,2022-11-26,19:00,S-146,T-30,T-22,2,1,0,0,0,0
M-2022-24,WC-2022,154.0,Argentina vs Mexico,group stage,0,2022-11-26,22:00,S-147,T-03,T-46,2,0,0,0,0,0
M-2022-25,WC-2022,156.0,Japan vs Costa Rica,group stage,0,2022-11-27,13:00,S-141,T-44,T-17,0,1,0,0,0,0
M-2022-26,WC-2022,157.0,Belgium vs Morocco,group stage,0,2022-11-27,16:00,S-145,T-06,T-47,0,2,0,0,0,0
M-2022-27,WC-2022,157.0,Croatia vs Canada,group stage,0,2022-11-27,19:00,S-143,T-18,T-12,4,1,0,0,0,0
M-2022-28,WC-2022,156.0,Spain vs Germany,group stage,0,2022-11-27,22:00,S-140,T-73,T-31,1,1,0,0,0,0
M-2022-29,WC-2022,158.0,Cameroon vs Serbia,group stage,0,2022-11-28,13:00,S-144,T-11,T-66,3,3,0,0,0,0
M-2022-30,WC-2022,159.0,South Korea vs Ghana,group stage,0,2022-11-28,16:00,S-142,T-71,T-32,2,3,0,0,0,0
M-2022-31,WC-2022,158.0,Brazil vs Switzerland,group stage,0,2022-11-28,19:00,S-146,T-09,T-75,1,0,0,0,0,0
M-2022-32,WC-2022,159.0,Portugal vs Uruguay,group stage,0,2022-11-28,22:00,S-147,T-58,T-84,2,0,0,0,0,0
M-2022-33,WC-2022,152.0,Ecuador vs Senegal,group stage,0,2022-11-29,18:00,S-143,T-25,T-65,1,2,0,0,0,0
M-2022-34,WC-2022,152.0,Netherlands vs Qatar,group stage,0,2022-11-29,18:00,S-140,T-48,T-59,2,0,0,0,0,0
M-2022-35,WC-2022,153.0,Iran vs United States,group stage,0,2022-11-29,22:00,S-145,T-38,T-83,0,1,0,0,0,0
M-2022-36,WC-2022,153.0,Wales vs England,group stage,0,2022-11-29,22:00,S-141,T-85,T-28,0,3,0,0,0,0
M-2022-37,WC-2022,155.0,Australia vs Denmark,group stage,0,2022-11-30,18:00,S-144,T-04,T-22,1,0,0,0,0,0
M-2022-38,WC-2022,155.0,Tunisia vs France,group stage,0,2022-11-30,18:00,S-142,T-79,T-30,1,0,0,0,0,0
M-2022-39,WC-2022,154.0,Poland vs Argentina,group stage,0,2022-11-30,22:00,S-146,T-57,T-03,0,2,0,0,0,0
M-2022-40,WC-2022,154.0,Saudi Arabia vs Mexico,group stage,0,2022-11-30,22:00,S-147,T-63,T-46,1,2,0,0,0,0
M-2022-41,WC-2022,157.0,Canada vs Morocco,group stage,0,2022-12-01,18:00,S-145,T-12,T-47,1,2,0,0,0,0
M-2022-42,WC-2022,157.0,Croatia vs Belgium,group stage,0,2022-12-01,18:00,S-141,T-18,T-06,0,0,0,0,0,0
M-2022-43,WC-2022,156.0,Costa Rica vs Germany,group stage,0,2022-12-01,22:00,S-140,T-17,T-31,2,4,0,0,0,0
M-2022-44,WC-2022,156.0,Japan vs Spain,group stage,0,2022-12-01,22:00,S-143,T-44,T-73,2,1,0,0,0,0
M-2022-45,WC-2022,159.0,Ghana vs Uruguay,group stage,0,2022-12-02,18:00,S-144,T-32,T-84,0,2,0,0,0,0
M-2022-46,WC-2022,159.0,South Korea vs Portugal,group stage,0,2022-12-02,18:00,S-142,T-71,T-58,2,1,0,0,0,0
M-2022-47,WC-2022,158.0,Cameroon vs Brazil,group stage,0,2022-12-02,22:00,S-147,T-11,T-09,1,0,0,0,0,0
M-2022-48,WC-2022,158.0,Serbia vs Switzerland,group stage,0,2022-12-02,22:00,S-146,T-66,T-75,2,3,0,0,0,0
M-2022-49,WC-2022,,Netherlands vs United States,round of 16,0,2022-12-03,18:00,S-143,T-48,T-83,3,1,0,0,0,0
M-2022-50,WC-2022,,Argentina vs Australia,round of 16,0,2022-12-03,22:00,S-141,T-03,T-04,2,1,0,0,0,0
M-2022-51,WC-2022,,France vs Poland,round of 16,0,2022-12-04,18:00,S-145,T-30,T-57,3,1,0,0,0,0
M-2022-52,WC-2022,,England vs Senegal,round of 16,0,2022-12-04,22:00,S-140,T-28,T-65,3,0,0,0,0,0
M-2022-53,WC-2022,,Japan vs Croatia,round of 16,0,2022-12-05,18:00,S-144,T-44,T-18,1,1,1,1,1,3
M-2022-54,WC-2022,,Brazil vs South Korea,round of 16,0,2022-12-05,22:00,S-146,T-09,T-71,4,1,0,0,0,0
M-2022-55,WC-2022,,Morocco vs Spain,round of 16,0,2022-12-06,18:00,S-142,T-47,T-73,0,0,1,1,3,0
M-2022-56,WC-2022,,Portugal vs Switzerland,round of 16,0,2022-12-06,22:00,S-147,T-58,T-75,6,1,0,0,0,0
M-2022-57,WC-2022,,Croatia vs Brazil,quarter-finals,0,2022-12-09,18:00,S-142,T-18,T-09,1,1,1,1,4,2
M-2022-58,WC-2022,,Netherlands vs Argentina,quarter-finals,0,2022-12-09,22:00,S-147,T-48,T-03,2,2,1,1,3,4
M-2022-59,WC-2022,,Morocco vs Portugal,quarter-finals,0,2022-12-10,18:00,S-145,T-47,T-58,1,0,0,0,0,0
M-2022-60,WC-2022,,England vs France,quarter-finals,0,2022-12-10,22:00,S-140,T-28,T-30,1,2,0,0,0,0
M-2022-61,WC-2022,,Argentina vs Croatia,semi-finals,0,2022-12-13,22:00,S-147,T-03,T-18,3,0,0,0,0,0
M-2022-62,WC-2022,,France vs Morocco,semi-finals,0,2022-12-14,22:00,S-140,T-30,T-47,2,0,0,0,0,0
M-2022-63,WC-2022,,Croatia vs Morocco,third-place match,0,2022-12-17,18:00,S-143,T-18,T-47,2,1,0,0,0,0
M-2022-64,WC-2022,,Argentina vs France,final,0,2022-12-18,18:00,S-147,T-03,T-30,3,3,1,1,4,2
