player_appointment_id,tournament_id,team_id,player_id,shirt_number
PA-1573,WC-1958,T-05,P-28341,13
PA-1574,WC-1958,T-05,P-81537,14
PA-1575,WC-1958,T-05,P-66263,15
PA-1576,WC-1958,T-05,P-49790,16
PA-1577,WC-1958,T-05,P-54866,17
PA-1578,WC-1958,T-05,P-75651,18
PA-1579,WC-1958,T-05,P-80274,19
PA-1580,WC-1958,T-05,P-09741,20
PA-1581,WC-1958,T-05,P-51811,21
PA-1582,WC-1958,T-05,P-69227,22
PA-1583,WC-1958,T-09,P-86570,1
PA-1584,WC-1958,T-09,P-70724,2
PA-1585,WC-1958,T-09,P-07056,3
PA-1586,WC-1958,T-09,P-52002,4
PA-1587,WC-1958,T-09,P-07441,5
PA-1588,WC-1958,T-09,P-76740,6
PA-1589,WC-1958,T-09,P-38164,7
PA-1590,WC-1958,T-09,P-82336,8
PA-1591,WC-1958,T-09,P-39031,9
PA-1592,WC-1958,T-09,P-38906,10
PA-1593,WC-1958,T-09,P-46080,11
PA-1594,WC-1958,T-09,P-75955,12
PA-1595,WC-1958,T-09,P-07545,13
PA-1596,WC-1958,T-09,P-20979,14
PA-1597,WC-1958,T-09,P-00577,15
PA-1598,WC-1958,T-09,P-34782,16
PA-1599,WC-1958,T-09,P-40185,17
PA-1600,WC-1958,T-09,P-60629,18
PA-1601,WC-1958,T-09,P-82525,19
PA-1602,WC-1958,T-09,P-45310,20
PA-1603,WC-1958,T-09,P-27005,21
PA-1604,WC-1958,T-09,P-54379,22
PA-1605,WC-1958,T-21,P-71680,1
PA-1606,WC-1958,T-21,P-22974,2
PA-1607,WC-1958,T-21,P-08277,3
PA-1608,WC-1958,T-21,P-77492,4
PA-1609,WC-1958,T-21,P-37610,5
PA-1610,WC-1958,T-21,P-21834,6
PA-1611,WC-1958,T-21,P-26239,7
PA-1612,WC-1958,T-21,P-65506,8
PA-1613,WC-1958,T-21,P-90655,9
PA-1614,WC-1958,T-21,P-16445,10
PA-1615,WC-1958,T-21,P-94749,11
PA-1616,WC-1958,T-21,P-71720,12
PA-1617,WC-1958,T-21,P-28805,13
PA-1618,WC-1958,T-21,P-45404,14
PA-1619,WC-1958,T-21,P-85922,15
PA-1620,WC-1958,T-21,P-21516,16
PA-1621,WC-1958,T-21,P-55526,17
PA-1622,WC-1958,T-21,P-82183,18
PA-1623,WC-1958,T-21,P-70067,19
PA-1624,WC-1958,T-21,P-39483,20
PA-1625,WC-1958,T-21,P-93437,21
PA-1626,WC-1958,T-21,P-09155,22
PA-1627,WC-1958,T-28,P-06948,1
PA-1628,WC-1958,T-28,P-58940,2
PA-1629,WC-1958,T-28,P-42945,3
PA-1630,WC-1958,T-28,P-39670,4
PA-1631,WC-1958,T-28,P-43459,5
PA-1632,WC-1958,T-28,P-47763,6
PA-1633,WC-1958,T-28,P-84663,7
PA-1634,WC-1958,T-28,P-34086,8
PA-1635,WC-1958,T-28,P-60811,9
PA-1636,WC-1958,T-28,P-03578,10
PA-1637,WC-1958,T-28,P-86813,11
PA-1638,WC-1958,T-28,P-55839,12
PA-1639,WC-1958,T-28,P-79975,13
PA-1640,WC-1958,T-28,P-69171,14
PA-1641,WC-1958,T-28,P-17583,15
PA-1642,WC-1958,T-28,P-93416,16
PA-1643,WC-1958,T-28,P-00300,17
PA-1644,WC-1958,T-28,P-75118,18
PA-1645,WC-1958,T-28,P-96877,19
PA-1646,WC-1958,T-28,P-08601,20
PA-1647,WC-1958,T-28,P-35894,21
PA-1648,WC-1958,T-28,P-97832,22
PA-1649,WC-1958,T-30,P-02042,1
PA-1650,WC-1958,T-30,P-56360,2
PA-1651,WC-1958,T-30,P-15615,3
PA-1652,WC-1958,T-30,P-76532,4
PA-1653,WC-1958,T-30,P-23507,5
PA-1654,WC-1958,T-30,P-77459,6
PA-1655,WC-1958,T-30,P-94935,7
PA-1656,WC-1958,T-30,P-92981,8
PA-1657,WC-1958,T-30,P-81510,9
PA-1658,WC-1958,T-30,P-37808,10
PA-1659,WC-1958,T-30,P-63080,11
PA-1660,WC-1958,T-30,P-47282,12
PA-1661,WC-1958,T-30,P-66325,13
PA-1662,WC-1958,T-30,P-48323,14
PA-1663,WC-1958,T-30,P-02130,15
PA-1664,WC-1958,T-30,P-08451,16
PA-1665,WC-1958,T-30,P-77939,17
PA-1666,WC-1958,T-30,P-94605,18
PA-1667,WC-1958,T-30,P-86268,19
PA-1668,WC-1958,T-30,P-38969,20
PA-1669,WC-1958,T-30,P-78417,21
PA-1670,WC-1958,T-30,P-75977,22
PA-1671,WC-1958,T-36,P-81262,1
PA-1672,WC-1958,T-36,P-61906,2
PA-1673,WC-1958,T-36,P-92656,3
PA-1674,WC-1958,T-36,P-44813,4
PA-1675,WC-1958,T-36,P-70989,5
PA-1676,WC-1958,T-36,P-73769,6
PA-1677,WC-1958,T-36,P-29822,7
PA-1678,WC-1958,T-36,P-82971,8
PA-1679,WC-1958,T-36,P-01173,9
PA-1680,WC-1958,T-36,P-77346,10
PA-1681,WC-1958,T-36,P-69885,11
PA-1682,WC-1958,T-36,P-48019,12
PA-1683,WC-1958,T-36,P-83705,13
PA-1684,WC-1958,T-36,P-44025,14
PA-1685,WC-1958,T-36,P-78478,15
PA-1686,WC-1958,T-36,P-91386,16
PA-1687,WC-1958,T-36,P-99943,17
PA-1688,WC-1958,T-36,P-78197,18
PA-1689,WC-1958,T-36,P-78802,19
PA-1690,WC-1958,T-36,P-47384,20
PA-1691,WC-1958,T-36,P-36108,21
PA-1692,WC-1958,T-36,P-01406,22
PA-1693,WC-1958,T-46,P-69496,1
PA-1694,WC-1958,T-46,P-75144,2
PA-1695,WC-1958,T-46,P-84868,3
PA-1696,WC-1958,T-46,P-56205,4
PA-1697,WC-1958,T-46,P-41805,5
PA-1698,WC-1958,T-46,P-70829,6
PA-1699,WC-1958,T-46,P-82053,7
PA-1700,WC-1958,T-46,P-92848,8
PA-1701,WC-1958,T-46,P-90775,9
PA-1702,WC-1958,T-46,P-53579,10
PA-1703,WC-1958,T-46,P-45721,11
PA-1704,WC-1958,T-46,P-97290,12
PA-1705,WC-1958,T-46,P-21324,13
PA-1706,WC-1958,T-46,P-01211,14
PA-1707,WC-1958,T-46,P-63904,15
PA-1708,WC-1958,T-46,P-92882,16
PA-1709,WC-1958,T-46,P-53255,17
PA-1710,WC-1958,T-46,P-96660,18
PA-1711,WC-1958,T-46,P-10223,19
PA-1712,WC-1958,T-46,P-54240,20
PA-1713,WC-1958,T-46,P-91558,21
PA-1714,WC-1958,T-46,P-95498,22
PA-1715,WC-1958,T-52,P-82415,1
PA-1716,WC-1958,T-52,P-82190,2
PA-1717,WC-1958,T-52,P-03683,3
PA-1718,WC-1958,T-52,P-13513,4
PA-1719,WC-1958,T-52,P-56108,5
PA-1720,WC-1958,T-52,P-41288,6
PA-1721,WC-1958,T-52,P-12780,7
PA-1722,WC-1958,T-52,P-36975,8
PA-1723,WC-1958,T-52,P-79456,9
PA-1724,WC-1958,T-52,P-89933,10
PA-1725,WC-1958,T-52,P-77851,11
PA-1726,WC-1958,T-52,P-66051,12
PA-1727,WC-1958,T-52,P-87116,13
PA-1728,WC-1958,T-52,P-81010,14
PA-1729,WC-1958,T-52,P-28578,15
PA-1730,WC-1958,T-52,P-15853,16
PA-1731,WC-1958,T-52,P-20825,17
PA-1732,WC-1958,T-52,P-33683,18
PA-1733,WC-1958,T-52,P-87420,19
PA-1734,WC-1958,T-52,P-82907,20
PA-1735,WC-1958,T-52,P-87803,21
PA-1736,WC-1958,T-52,P-72502,22
PA-1737,WC-1958,T-55,P-31624,1
PA-1738,WC-1958,T-55,P-15860,2
PA-1739,WC-1958,T-55,P-73770,3
PA-1740,WC-1958,T-55,P-17442,4
PA-1741,WC-1958,T-55,P-11712,5
PA-1742,WC-1958,T-55,P-25462,6
PA-1743,WC-1958,T-55,P-17292,7
PA-1744,WC-1958,T-55,P-22636,8
PA-1745,WC-1958,T-55,P-32438,9
PA-1746,WC-1958,T-55,P-17727,10
PA-1747,WC-1958,T-55,P-19817,11
PA-1748,WC-1958,T-55,P-43460,12
PA-1749,WC-1958,T-55,P-85095,13
PA-1750,WC-1958,T-55,P-98385,14
PA-1751,WC-1958,T-55,P-85798,15
PA-1752,WC-1958,T-55,P-88328,16
PA-1753,WC-1958,T-55,P-41977,17
PA-1754,WC-1958,T-55,P-43310,18
PA-1755,WC-1958,T-55,P-33966,19
PA-1756,WC-1958,T-55,P-86843,20
PA-1757,WC-1958,T-55,P-65484,21
PA-1758,WC-1958,T-55,P-32612,22
PA-1759,WC-1958,T-64,P-00439,1
PA-1760,WC-1958,T-64,P-18281,2
PA-1761,WC-1958,T-64,P-22201,3
PA-1762,WC-1958,T-64,P-42014,4
PA-1763,WC-1958,T-64,P-79871,5
PA-1764,WC-1958,T-64,P-89367,6
PA-1765,WC-1958,T-64,P-70034,7
PA-1766,WC-1958,T-64,P-87139,8
PA-1767,WC-1958,T-64,P-25807,9
PA-1768,WC-1958,T-64,P-47080,10
PA-1769,WC-1958,T-64,P-25161,11
PA-1770,WC-1958,T-64,P-70753,12
PA-1771,WC-1958,T-64,P-73507,13
PA-1772,WC-1958,T-64,P-90549,14
PA-1773,WC-1958,T-64,P-76869,15
PA-1774,WC-1958,T-64,P-07282,16
PA-1775,WC-1958,T-64,P-19215,17
PA-1776,WC-1958,T-64,P-13330,18
PA-1777,WC-1958,T-64,P-75309,19
PA-1778,WC-1958,T-64,P-91151,20
PA-1779,WC-1958,T-64,P-27462,21
PA-1780,WC-1958,T-64,P-72928,22
PA-1781,WC-1958,T-72,P-09317,1
PA-1782,WC-1958,T-72,P-48811,2
PA-1783,WC-1958,T-72,P-33632,3
PA-1784,WC-1958,T-72,P-49657,4
PA-1785,WC-1958,T-72,P-69088,5
PA-1786,WC-1958,T-72,P-65970,6
PA-1787,WC-1958,T-72,P-35585,7
PA-1788,WC-1958,T-72,P-11702,8
PA-1789,WC-1958,T-72,P-54948,9
PA-1790,WC-1958,T-72,P-67694,10
PA-1791,WC-1958,T-72,P-80609,11
PA-1792,WC-1958,T-72,P-92483,12
PA-1793,WC-1958,T-72,P-01959,13
PA-1794,WC-1958,T-72,P-04392,14
PA-1795,WC-1958,T-72,P-63158,15
PA-1796,WC-1958,T-72,P-49145,16
PA-1797,WC-1958,T-72,P-92440,17
PA-1798,WC-1958,T-72,P-77966,18
PA-1799,WC-1958,T-72,P-87288,19
PA-1800,WC-1958,T-72,P-45067,20
PA-1801,WC-1958,T-72,P-09442,21
PA-1802,WC-1958,T-72,P-68478,22
PA-1803,WC-1958,T-74,P-15746,1
PA-1804,WC-1958,T-74,P-25529,2
PA-1805,WC-1958,T-74,P-08805,3
PA-1806,WC-1958,T-74,P-10338,4
PA-1807,WC-1958,T-74,P-80056,5
PA-1808,WC-1958,T-74,P-42409,6
PA-1809,WC-1958,T-74,P-20173,7
PA-1810,WC-1958,T-74,P-69813,8
PA-1811,WC-1958,T-74,P-82312,9
PA-1812,WC-1958,T-74,P-44518,10
PA-1813,WC-1958,T-74,P-33095,11
PA-1814,WC-1958,T-74,P-26019,12
PA-1815,WC-1958,T-74,P-63780,13
PA-1816,WC-1958,T-74,P-65514,14
PA-1817,WC-1958,T-74,P-91855,15
PA-1818,WC-1958,T-74,P-37296,16
PA-1819,WC-1958,T-74,P-21974,17
PA-1820,WC-1958,T-74,P-81709,18
PA-1821,WC-1958,T-74,P-81023,19
PA-1822,WC-1958,T-74,P-59295,20
PA-1823,WC-1958,T-74,P-12844,21
PA-1824,WC-1958,T-74,P-92811,22
PA-1825,WC-1958,T-85,P-51617,1
PA-1826,WC-1958,T-85,P-50023,2
PA-1827,WC-1958,T-85,P-78856,3
PA-1828,WC-1958,T-85,P-66078,4
PA-1829,WC-1958,T-85,P-66610,5
PA-1830,WC-1958,T-85,P-57163,6
PA-1831,WC-1958,T-85,P-90482,7
PA-1832,WC-1958,T-85,P-08340,8
PA-1833,WC-1958,T-85,P-12687,9
PA-1834,WC-1958,T-85,P-71223,10
PA-1835,WC-1958,T-85,P-29764,11
PA-1836,WC-1958,T-85,P-10948,12
PA-1837,WC-1958,T-85,P-85966,13
PA-1838,WC-1958,T-85,P-72420,14
PA-1839,WC-1958,T-85,P-27720,15
PA-1840,WC-1958,T-85,P-49064,16
PA-1841,WC-1958,T-85,P-22295,17
PA-1842,WC-1958,T-85,P-51500,18
PA-1843,WC-1958,T-85,P-89259,19
PA-1844,WC-1958,T-85,P-08736,20
PA-1845,WC-1958,T-85,P-00452,21
PA-1846,WC-1958,T-85,P-01974,22
PA-1847,WC-1958,T-86,P-66256,1
PA-1848,WC-1958,T-86,P-34121,2
PA-1849,WC-1958,T-86,P-34271,3
PA-1850,WC-1958,T-86,P-61483,4
PA-1851,WC-1958,T-86,P-05971,5
PA-1852,WC-1958,T-86,P-55225,6
PA-1853,WC-1958,T-86,P-02292,7
PA-1854,WC-1958,T-86,P-08136,8
PA-1855,WC-1958,T-86,P-09973,9
PA-1856,WC-1958,T-86,P-96191,10
PA-1857,WC-1958,T-86,P-63184,11
PA-1858,WC-1958,T-86,P-64138,12
PA-1859,WC-1958,T-86,P-33698,13
PA-1860,WC-1958,T-86,P-93539,14
PA-1861,WC-1958,T-86,P-11664,15
PA-1862,WC-1958,T-86,P-06103,16
PA-1863,WC-1958,T-86,P-93072,17
PA-1864,WC-1958,T-86,P-30065,18
PA-1865,WC-1958,T-86,P-48102,19
PA-1866,WC-1958,T-86,P-45615,20
PA-1867,WC-1958,T-86,P-24558,21
PA-1868,WC-1958,T-86,P-15476,22
PA-1869,WC-1958,T-87,P-06291,1
PA-1870,WC-1958,T-87,P-68158,2
PA-1871,WC-1958,T-87,P-76961,3
PA-1872,WC-1958,T-87,P-67864,4
PA-1873,WC-1958,T-87,P-92425,5
PA-1874,WC-1958,T-87,P-74352,6
PA-1875,WC-1958,T-87,P-00042,7
PA-1876,WC-1958,T-87,P-27264,8
PA-1877,WC-1958,T-87,P-81384,9
PA-1878,WC-1958,T-87,P-71169,10
PA-1879,WC-1958,T-87,P-16586,11
PA-1880,WC-1958,T-87,P-85317,12
PA-1881,WC-1958,T-87,P-47783,13
PA-1882,WC-1958,T-87,P-52170,14
PA-1883,WC-1958,T-87,P-15756,15
PA-1884,WC-1958,T-87,P-32217,16
PA-1885,WC-1958,T-87,P-24259,17
PA-1886,WC-1958,T-87,P-17091,18
PA-1887,WC-1958,T-87,P-47145,19
PA-1888,WC-1958,T-87,P-10089,20
PA-1889,WC-1958,T-87,P-44453,21
PA-1890,WC-1958,T-87,P-55024,22
PA-1891,WC-1962,T-03,P-00855,1
PA-1892,WC-1962,T-03,P-86786,2
PA-1893,WC-1962,T-03,P-00867,3
PA-1894,WC-1962,T-03,P-25685,4
PA-1895,WC-1962,T-03,P-81303,5
PA-1896,WC-1962,T-03,P-28121,6
PA-1897,WC-1962,T-03,P-14074,7
PA-1898,WC-1962,T-03,P-18389,8
PA-1899,WC-1962,T-03,P-71464,9
PA-1900,WC-1962,T-03,P-46624,10
PA-1901,WC-1962,T-03,P-33017,11
PA-1902,WC-1962,T-03,P-84034,12
PA-1903,WC-1962,T-03,P-47266,13
PA-1904,WC-1962,T-03,P-34981,14
PA-1905,WC-1962,T-03,P-36583,15
PA-1906,WC-1962,T-03,P-92300,16
PA-1907,WC-1962,T-03,P-27099,17
PA-1908,WC-1962,T-03,P-96092,18
PA-1909,WC-1962,T-03,P-27897,19
PA-1910,WC-1962,T-03,P-90625,20
PA-1911,WC-1962,T-03,P-32023,21
PA-1912,WC-1962,T-03,P-17625,22
PA-1913,WC-1962,T-09,P-07056,1
PA-1914,WC-1962,T-09,P-52002,2
PA-1915,WC-1962,T-09,P-34782,3
PA-1916,WC-1962,T-09,P-82525,4
PA-1917,WC-1962,T-09,P-39031,5
PA-1918,WC-1962,T-09,P-75955,6
PA-1919,WC-1962,T-09,P-46080,7
PA-1920,WC-1962,T-09,P-76740,8
PA-1921,WC-1962,T-09,P-87810,9
PA-1922,WC-1962,T-09,P-38906,10
PA-1923,WC-1962,T-09,P-54379,11
PA-1924,WC-1962,T-09,P-17125,12
PA-1925,WC-1962,T-09,P-70724,13
PA-1926,WC-1962,T-09,P-76352,14
PA-1927,WC-1962,T-09,P-58585,15
PA-1928,WC-1962,T-09,P-89643,16
PA-1929,WC-1962,T-09,P-21480,17
PA-1930,WC-1962,T-09,P-13437,18
PA-1931,WC-1962,T-09,P-45310,19
PA-1932,WC-1962,T-09,P-96621,20
PA-1933,WC-1962,T-09,P-38164,21
PA-1934,WC-1962,T-09,P-86570,22
PA-1935,WC-1962,T-10,P-03284,1
PA-1936,WC-1962,T-10,P-88804,2
PA-1937,WC-1962,T-10,P-19802,3
PA-1938,WC-1962,T-10,P-20700,4
PA-1939,WC-1962,T-10,P-80720,5
PA-1940,WC-1962,T-10,P-55242,6
PA-1941,WC-1962,T-10,P-03125,7
PA-1942,WC-1962,T-10,P-31348,8
PA-1943,WC-1962,T-10,P-52425,9
PA-1944,WC-1962,T-10,P-89534,10
PA-1945,WC-1962,T-10,P-22594,11
PA-1946,WC-1962,T-10,P-01172,12
PA-1947,WC-1962,T-10,P-82222,13
PA-1948,WC-1962,T-10,P-14962,14
PA-1949,WC-1962,T-10,P-72803,15
PA-1950,WC-1962,T-10,P-76463,16
PA-1951,WC-1962,T-10,P-46885,17
PA-1952,WC-1962,T-10,P-90267,18
PA-1953,WC-1962,T-10,P-06520,19
PA-1954,WC-1962,T-10,P-03916,20
PA-1955,WC-1962,T-10,P-88639,21
PA-1956,WC-1962,T-10,P-08847,22
PA-1957,WC-1962,T-13,P-00747,1
PA-1958,WC-1962,T-13,P-15923,2
PA-1959,WC-1962,T-13,P-53489,3
PA-1960,WC-1962,T-13,P-51334,4
PA-1961,WC-1962,T-13,P-79148,5
PA-1962,WC-1962,T-13,P-65214,6
PA-1963,WC-1962,T-13,P-98252,7
PA-1964,WC-1962,T-13,P-01618,8
PA-1965,WC-1962,T-13,P-87363,9
PA-1966,WC-1962,T-13,P-69887,10
PA-1967,WC-1962,T-13,P-22224,11
PA-1968,WC-1962,T-13,P-80104,12
PA-1969,WC-1962,T-13,P-43288,13
PA-1970,WC-1962,T-13,P-36467,14
PA-1971,WC-1962,T-13,P-77566,15
PA-1972,WC-1962,T-13,P-23529,16
PA-1973,WC-1962,T-13,P-58900,17
PA-1974,WC-1962,T-13,P-97048,18
PA-1975,WC-1962,T-13,P-52647,19
PA-1976,WC-1962,T-13,P-42198,20
PA-1977,WC-1962,T-13,P-04782,21
PA-1978,WC-1962,T-13,P-24782,22
PA-1979,WC-1962,T-16,P-79242,1
PA-1980,WC-1962,T-16,P-60014,2
PA-1981,WC-1962,T-16,P-32148,3
PA-1982,WC-1962,T-16,P-40750,4
PA-1983,WC-1962,T-16,P-75261,5
PA-1984,WC-1962,T-16,P-87249,6
PA-1985,WC-1962,T-16,P-98630,7
PA-1986,WC-1962,T-16,P-48377,8
PA-1987,WC-1962,T-16,P-16644,9
PA-1988,WC-1962,T-16,P-61986,10
PA-1989,WC-1962,T-16,P-10418,11
PA-1990,WC-1962,T-16,P-38014,12
PA-1991,WC-1962,T-16,P-17067,13
PA-1992,WC-1962,T-16,P-81306,14
PA-1993,WC-1962,T-16,P-32950,15
PA-1994,WC-1962,T-16,P-09775,16
PA-1995,WC-1962,T-16,P-07544,17
PA-1996,WC-1962,T-16,P-79071,18
PA-1997,WC-1962,T-16,P-73967,19
PA-1998,WC-1962,T-16,P-31841,20
PA-1999,WC-1962,T-16,P-37056,21
PA-2000,WC-1962,T-16,P-93894,22
PA-2001,WC-1962,T-21,P-09155,1
PA-2002,WC-1962,T-21,P-10947,2
PA-2003,WC-1962,T-21,P-21516,3
PA-2004,WC-1962,T-21,P-77492,4
PA-2005,WC-1962,T-21,P-21834,5
PA-2006,WC-1962,T-21,P-37610,6
PA-2007,WC-1962,T-21,P-53400,7
PA-2008,WC-1962,T-21,P-82183,8
PA-2009,WC-1962,T-21,P-90655,9
PA-2010,WC-1962,T-21,P-34289,10
PA-2011,WC-1962,T-21,P-26685,11
PA-2012,WC-1962,T-21,P-46630,12
PA-2013,WC-1962,T-21,P-63937,13
PA-2014,WC-1962,T-21,P-88346,14
PA-2015,WC-1962,T-21,P-62981,15
PA-2016,WC-1962,T-21,P-55526,16
PA-2017,WC-1962,T-21,P-57430,17
PA-2018,WC-1962,T-21,P-90033,18
PA-2019,WC-1962,T-21,P-25708,19
PA-2020,WC-1962,T-21,P-16445,20
PA-2021,WC-1962,T-21,P-69107,21
PA-2022,WC-1962,T-21,P-22136,22
PA-2023,WC-1962,T-28,P-22822,1
PA-2024,WC-1962,T-28,P-44896,2
PA-2025,WC-1962,T-28,P-15317,3
PA-2026,WC-1962,T-28,P-34086,4
PA-2027,WC-1962,T-28,P-10882,5
PA-2028,WC-1962,T-28,P-05132,6
PA-2029,WC-1962,T-28,P-09806,7
PA-2030,WC-1962,T-28,P-75574,8
PA-2031,WC-1962,T-28,P-98541,9
PA-2032,WC-1962,T-28,P-03578,10
PA-2033,WC-1962,T-28,P-08601,11
PA-2034,WC-1962,T-28,P-79975,12
PA-2035,WC-1962,T-28,P-60811,13
PA-2036,WC-1962,T-28,P-42021,14
PA-2037,WC-1962,T-28,P-93416,15
PA-2038,WC-1962,T-28,P-52816,16
PA-2039,WC-1962,T-28,P-84663,17
PA-2040,WC-1962,T-28,P-33839,18
PA-2041,WC-1962,T-28,P-87143,19
PA-2042,WC-1962,T-28,P-97255,20
PA-2043,WC-1962,T-28,P-58940,21
PA-2044,WC-1962,T-28,P-70505,22
PA-2045,WC-1962,T-36,P-81262,1
PA-2046,WC-1962,T-36,P-61906,2
PA-2047,WC-1962,T-36,P-95637,3
PA-2048,WC-1962,T-36,P-44813,4
PA-2049,WC-1962,T-36,P-01864,5
PA-2050,WC-1962,T-36,P-92656,6
PA-2051,WC-1962,T-36,P-69885,7
PA-2052,WC-1962,T-36,P-78670,8
PA-2053,WC-1962,T-36,P-21188,9
PA-2054,WC-1962,T-36,P-82971,10
PA-2055,WC-1962,T-36,P-36108,11
PA-2056,WC-1962,T-36,P-93850,12
PA-2057,WC-1962,T-36,P-52027,13
PA-2058,WC-1962,T-36,P-99498,14
PA-2059,WC-1962,T-36,P-01410,15
PA-2060,WC-1962,T-36,P-74113,16
PA-2061,WC-1962,T-36,P-30138,17
PA-2062,WC-1962,T-36,P-78197,18
PA-2063,WC-1962,T-36,P-23218,19
PA-2064,WC-1962,T-36,P-04081,20
PA-2065,WC-1962,T-36,P-05681,21
PA-2066,WC-1962,T-36,P-01406,22
PA-2067,WC-1962,T-41,P-95875,1
PA-2068,WC-1962,T-41,P-05300,2
PA-2069,WC-1962,T-41,P-11175,3
PA-2070,WC-1962,T-41,P-97727,4
PA-2071,WC-1962,T-41,P-34023,5
PA-2072,WC-1962,T-41,P-53115,6
PA-2073,WC-1962,T-41,P-14709,7
PA-2074,WC-1962,T-41,P-80419,8
PA-2075,WC-1962,T-41,P-60629,9
PA-2076,WC-1962,T-41,P-12682,10
PA-2077,WC-1962,T-41,P-34797,11
PA-2078,WC-1962,T-41,P-40979,12
PA-2079,WC-1962,T-41,P-73673,13
PA-2080,WC-1962,T-41,P-62214,14
PA-2081,WC-1962,T-41,P-39599,15
PA-2082,WC-1962,T-41,P-31011,16
PA-2083,WC-1962,T-41,P-50486,17
PA-2084,WC-1962,T-41,P-29660,18
PA-2085,WC-1962,T-41,P-89616,19
PA-2086,WC-1962,T-41,P-92379,20
PA-2087,WC-1962,T-41,P-37836,21
PA-2088,WC-1962,T-41,P-72738,22
PA-2089,WC-1962,T-46,P-69496,1
PA-2090,WC-1962,T-46,P-75144,2
PA-2091,WC-1962,T-46,P-63904,3
PA-2092,WC-1962,T-46,P-56205,4
PA-2093,WC-1962,T-46,P-53255,5
PA-2094,WC-1962,T-46,P-46575,6
PA-2095,WC-1962,T-46,P-32063,7
PA-2096,WC-1962,T-46,P-92848,8
PA-2097,WC-1962,T-46,P-61576,9
PA-2098,WC-1962,T-46,P-52254,10
PA-2099,WC-1962,T-46,P-05631,11
PA-2100,WC-1962,T-46,P-21324,12
PA-2101,WC-1962,T-46,P-76847,13
PA-2102,WC-1962,T-46,P-87807,14
PA-2103,WC-1962,T-46,P-48537,15
PA-2104,WC-1962,T-46,P-09921,16
PA-2105,WC-1962,T-46,P-12371,17
PA-2106,WC-1962,T-46,P-82053,18
PA-2107,WC-1962,T-46,P-47450,19
PA-2108,WC-1962,T-46,P-32657,20
PA-2109,WC-1962,T-46,P-70795,21
PA-2110,WC-1962,T-46,P-62196,22
PA-2111,WC-1962,T-72,P-09317,1
PA-2112,WC-1962,T-72,P-92483,2
PA-2113,WC-1962,T-72,P-56493,3
PA-2114,WC-1962,T-72,P-70032,4
PA-2115,WC-1962,T-72,P-68508,5
PA-2116,WC-1962,T-72,P-04392,6
PA-2117,WC-1962,T-72,P-63158,7
PA-2118,WC-1962,T-72,P-28651,8
PA-2119,WC-1962,T-72,P-35635,9
PA-2120,WC-1962,T-72,P-65970,10
PA-2121,WC-1962,T-72,P-22661,11
PA-2122,WC-1962,T-72,P-63252,12
PA-2123,WC-1962,T-72,P-87288,13
PA-2124,WC-1962,T-72,P-11702,14
PA-2125,WC-1962,T-72,P-63122,15
PA-2126,WC-1962,T-72,P-03441,16
PA-2127,WC-1962,T-72,P-45798,17
PA-2128,WC-1962,T-72,P-19936,18
PA-2129,WC-1962,T-72,P-05819,19
PA-2130,WC-1962,T-72,P-60181,20
PA-2131,WC-1962,T-72,P-57969,21
PA-2132,WC-1962,T-72,P-38721,22
PA-2133,WC-1962,T-73,P-58349,1
PA-2134,WC-1962,T-73,P-39089,2
PA-2135,WC-1962,T-73,P-90224,3
PA-2136,WC-1962,T-73,P-61299,4
PA-2137,WC-1962,T-73,P-80578,5
PA-2138,WC-1962,T-73,P-34403,6
PA-2139,WC-1962,T-73,P-00987,7
PA-2140,WC-1962,T-73,P-31306,8
PA-2141,WC-1962,T-73,P-09022,9
PA-2142,WC-1962,T-73,P-12970,10
PA-2143,WC-1962,T-73,P-82150,11
PA-2144,WC-1962,T-73,P-15268,12
PA-2145,WC-1962,T-73,P-89577,13
PA-2146,WC-1962,T-73,P-12676,14
PA-2147,WC-1962,T-73,P-93628,15
PA-2148,WC-1962,T-73,P-59058,16
PA-2149,WC-1962,T-73,P-81323,17
PA-2150,WC-1962,T-73,P-03894,18
PA-2151,WC-1962,T-73,P-70798,19
PA-2152,WC-1962,T-73,P-61313,20
PA-2153,WC-1962,T-73,P-39055,21
PA-2154,WC-1962,T-73,P-00941,22
PA-2155,WC-1962,T-75,P-70926,1
PA-2156,WC-1962,T-75,P-73008,2
PA-2157,WC-1962,T-75,P-32477,3
PA-2158,WC-1962,T-75,P-97894,4
PA-2159,WC-1962,T-75,P-92709,5
PA-2160,WC-1962,T-75,P-33226,6
PA-2161,WC-1962,T-75,P-99095,7
PA-2162,WC-1962,T-75,P-95816,8
PA-2163,WC-1962,T-75,P-55057,9
PA-2164,WC-1962,T-75,P-36812,10
PA-2165,WC-1962,T-75,P-46939,11
PA-2166,WC-1962,T-75,P-00793,12
PA-2167,WC-1962,T-75,P-32732,13
PA-2168,WC-1962,T-75,P-14618,14
PA-2169,WC-1962,T-75,P-98547,15
PA-2170,WC-1962,T-75,P-52416,16
PA-2171,WC-1962,T-75,P-09700,17
PA-2172,WC-1962,T-75,P-14930,18
PA-2173,WC-1962,T-75,P-58469,19
PA-2174,WC-1962,T-75,P-30097,20
PA-2175,WC-1962,T-75,P-25619,21
PA-2176,WC-1962,T-75,P-57789,22
PA-2177,WC-1962,T-84,P-83945,1
PA-2178,WC-1962,T-84,P-11119,2
PA-2179,WC-1962,T-84,P-36059,3
